user_id,movie_id,m_story,m_acting,m_visuals,m_sound,m_direction,target
167,822,0.0766386614508815,0.345697030650858,0.16253318821690566,0.2765162397706512,0.10837525186845376,0.16528934769820602
12,606,0.6041342052170712,0.6985471139217118,0.30311635339669996,0.6125281607565226,0.6678407272164062,0.5771424015569511
53,629,0.9865910758490911,0.9809809410158142,0.1711846164610744,0.5185990743742355,0.4007018523489062,0.7353532180007505
45,938,0.6719845376579414,0.4247576935205901,0.6770987190248167,0.8421196096504375,0.6712709136176256,0.651177832211054
386,432,0.7107615350219296,0.3922052040142008,0.024768321406245297,0.2885896077051602,0.38172947701548865,0.40539386063938887
361,345,0.9845850415432811,0.4281134723650425,0.1601774916667501,0.5549443807114862,0.8460521836494983,0.6306913182601855
348,994,0.6780115541717961,0.4255439680497215,0.9026081094988033,0.9506235151051808,0.055556169215654205,0.624906405074755
231,557,0.04018157262847033,0.9906247733684951,0.9975431482220869,0.33258580833605755,0.8932973118121769,0.5423871750690349
358,614,0.8670056008565976,0.7067782575093406,0.48759047782809306,0.43940558131018104,0.26866117723809524,0.6721332845043955
81,297,0.3646782903787963,0.35918444921059167,0.4953700730217583,0.8888133145036714,0.04254220996548164,0.3522156298215077
450,216,0.004363621514715366,0.3715023738267226,0.7733987622374382,0.3324988572344578,0.5624044218821825,0.3442994628054817
251,170,0.5072341775608206,0.43079692474405573,0.036189577620575064,0.3806737646338155,0.22435423038109636,0.3558496770841004
469,224,0.9370150008762637,0.036712187580449696,0.4270214819009781,0.30411880887769827,0.4592031231841197,0.4712089015033791
77,195,0.2573306871949832,0.52781640202125,0.09982788181495983,0.8095313753250729,0.8023142060621036,0.4547656735232892
249,746,0.4915131730528399,0.8113809515227647,0.40092638265648595,0.9303869704377798,0.7915467607481518,0.6493465734066614
348,58,0.17377688778239075,0.6605677932075106,0.9838218411288748,0.6310988806669057,0.6003856162834147,0.5527404990184915
248,629,0.0576926716664401,0.1984208467615416,0.7536332808033611,0.6236301312596525,0.9778719086576473,0.5031213772444161
223,949,0.08054494671311319,0.7280342413783699,0.985045875685218,0.3900036197131751,0.4637510952459968,0.5471475223542939
83,765,0.7270109059613554,0.7194586063320303,0.7460486256706017,0.012483749571496672,0.03938839035481334,0.5694401482726872
191,403,0.864074470742149,0.26253921564899707,0.6081100718065884,0.1739375988235733,0.8194251498104737,0.6214126838931084
120,60,0.1432988392524911,0.6228746568569351,0.7542208329272434,0.14743835459023447,0.22129387005686074,0.36222392390760755
151,834,0.2883185678104687,0.6109490331219362,0.6590916729709847,0.11588200281303673,0.1762388089970245,0.5178137719395133
342,4,0.19502946764482731,0.8397876238561816,0.4640660299019084,0.6540473160533953,0.07000992196649158,0.3827933120840316
315,681,0.026855776926427932,0.13607231183344126,0.29254633400521,0.13634895237379763,0.32789994363863884,0.16906239753517635
303,671,0.5534313698869836,0.19483850451152274,0.5201780593343549,0.08563395253671924,0.3261589670541879,0.36194057534175983
181,192,0.6999221701376476,0.48596950376780523,0.2584934739014305,0.3825815065618582,0.30277153196645235,0.45062088344333295
479,740,0.6478774808850705,0.04414514889230703,0.4866763464421453,0.24902266296789854,0.5931929397686775,0.3939031702233805
44,176,0.3880535473022476,0.41559419760170657,0.14613540592108598,0.14586054563588224,0.7515421693281058,0.33827357468819713
171,226,0.5550102459399053,0.7882190419997233,0.5653950989700408,0.146127875558568,0.9377667186473392,0.6913317596692743
59,812,0.09409930663622468,0.14871439398399822,0.24528369081210477,0.2562057067827658,0.09405007868014759,0.0939580714004424
170,979,0.15430371872268445,0.4599487369365248,0.29360810394156966,0.5368497633760414,0.15038183248814696,0.3454203667842677
480,265,0.9317946195529834,0.9897692333824446,0.4990281417823884,0.7580956000912513,0.5898425105245673,0.8234991458918431
183,921,0.7615077478198968,0.5059200134248644,0.16252625302158075,0.8527766432521394,0.09813559387726034,0.46839102512933695
454,913,0.9227390958251673,0.49832382412209053,0.9623798836359191,0.7514178497388502,0.3707642846192629,0.7512654533617238
248,769,0.9166802844993672,0.5587935837241681,0.44694431539287616,0.6282132597041707,0.6245522305460369,0.6527005540269213
350,140,0.6493926171077407,0.1860043703327412,0.35227922962675107,0.9076245775194832,0.7805450320388616,0.4645686192731677
229,300,0.9282386481121652,0.14716388268594427,0.02919660509258093,0.5197368027342506,0.2175992874580316,0.3511937767822363
133,678,0.4167041030824632,0.6773546291151085,0.8432543631122329,0.6333568408536914,0.6679855640970118,0.6593063553493681
382,999,0.0036162447849409363,0.3957668099057702,0.6258339153063843,0.4116205503318684,0.6458696658472133,0.39341438006772167
484,814,0.06257111584615938,0.28990662821547575,0.41640515484129725,0.32738420088074605,0.8596161262583144,0.348310432518759
132,420,0.10948732570081521,0.031391619919897584,0.24553279933847572,0.3317117794612534,0.3137474957639904,0.15045813790161267
389,236,0.09535345318286026,0.8460504971784825,0.7451374186753852,0.14831728171229275,0.7500918648881766,0.5069700752074605
131,960,0.35170239085026345,0.032328865844832744,0.9454745757416672,0.7965976506738514,0.7519998644414946,0.4788699357400286
358,276,0.7012708071093576,0.7499831240833194,0.3808097056520202,0.05536808433354379,0.23919454199125745,0.4281077472572407
394,342,0.790648806600495,0.381988558998581,0.13487606837923127,0.67468524376452,0.6211578377584276,0.5233718579586701
225,964,0.5902132743446247,0.5986878105046501,0.10919474727273737,0.8644601928370358,0.6751620876684642,0.5624179598785456
368,562,0.14643617455697955,0.24767800069016233,0.0063619723338859124,0.4974283469853672,0.2744284126222738,0.20141028353719972
136,265,0.7479016021481752,0.15539966623207313,0.7439554407717219,0.07020078184155021,0.4517999953646392,0.5752590214466262
40,6,0.35480191913759895,0.5333880008349474,0.9813953859016705,0.4284174616368909,0.435777727256493,0.49404695114101466
49,430,0.012993348671796245,0.6956176949541436,0.9928177527535682,0.34322660288234985,0.7735095683710361,0.49365988858999277
224,986,0.28058862053274936,0.19549329494514656,0.7841972543429255,0.9855393192994307,0.000691255913743638,0.3951979308658847
451,433,0.3306005541409779,0.4363589474325642,0.16218377829604358,0.6912652016189443,0.5010266114566932,0.3971755111496631
64,699,0.2742455352181029,0.44465497029139567,0.9777094559131215,0.7213598048289199,0.1843408135638115,0.3937059655870542
228,253,0.8118701531875856,0.2159791490794628,0.3278134430019509,0.515826918962231,0.6468419680554339,0.5418624089248499
352,775,0.7599263975940903,0.565049446252131,0.33361960949254366,0.7094142544420965,0.6803688629709497,0.6213767996074006
101,776,0.6955520304126415,0.14593568678170066,0.6873369528924389,0.7225709767221682,0.5011265086935832,0.42407334818230513
361,608,0.1390050785122653,0.50974917331858,0.049049187074451384,0.06635888074610485,0.5420295417844102,0.26105351019624085
153,772,0.807833909706282,0.1134315113659995,0.8257697299075593,0.22260652447727036,0.3150581890551687,0.4649543014439652
404,579,0.6771759616633237,0.48554240885513744,0.997297276487744,0.012967555428886057,0.3133226793003714,0.5496268402325851
290,378,0.19483768648139188,0.31159905487555684,0.7750697780899174,0.5098074059285719,0.7451170598503605,0.3872082856178084
273,738,0.6480939302815164,0.452246292081535,0.7816764912073332,0.8757998548360265,0.13173136742631975,0.5919741748775346
89,835,0.48351164100368105,0.43374935944317417,0.390313670566551,0.6095545346953284,0.771503314693293,0.5963233359772461
232,841,0.43935006185622505,0.9079331228185928,0.06592138901565692,0.5002075278077094,0.6550131816019255,0.5334964857942209
428,213,0.11212316347238882,0.48993559995646274,0.7926674342344233,0.9259658476106399,0.8844746846554981,0.43195291824892335
10,676,0.5183042758451654,0.8184989038768744,0.5971580869048005,0.1722185110217539,0.2601446921997975,0.5500709829025133
379,5,0.09993180897236364,0.22565239291171524,0.9093386891220844,0.0746043081576857,0.506179051816204,0.34191572772230217
246,572,0.16425338725426664,0.35208279463425884,0.11596290016683253,0.9173057364097177,0.03898951152923191,0.2030176685008626
360,571,0.1325463142747627,0.07508938063319093,0.3051230630941083,0.9027817549188133,0.9125065750547853,0.36439620537919865
331,364,0.9541082790700076,0.4207477948214936,0.36065615372338644,0.6829724862129495,0.6753914606791583,0.6771448673005895
216,994,0.28486469044389007,0.668699887074931,0.6832797085446914,0.24597916209605197,0.6228752490714417,0.4738948500865027
155,883,0.35520432359600773,0.8381670341093962,0.787745163103155,0.9697640247043707,0.7326892009866032,0.5983452303046154
314,39,0.3220806062960361,0.5659149117991552,0.9610204085844203,0.7653463518038267,0.2843288567593645,0.4489073432726276
70,209,0.8982504451781438,0.6400726695930785,0.29540715832415443,0.6738945835846691,0.6038602687522343,0.6132589766085795
